Date,Open,High,Low,Close,Adj Close,Volume
"Apr 27, 2018","30,300.83","30,336.00","30,019.12","30,280.67","30,280.67","1,610,929,100"
"Apr 26, 2018","30,378.15","30,463.42","29,871.20","30,007.68","30,007.68","1,765,452,500"
"Apr 25, 2018","30,486.86","30,507.19","30,244.16","30,328.15","30,328.15","1,674,472,500"
"Apr 24, 2018","30,353.83","30,665.10","30,335.29","30,636.24","30,636.24","1,741,299,100"
"Apr 23, 2018","30,327.03","30,481.86","30,184.45","30,254.40","30,254.40","1,516,737,400"
"Apr 20, 2018","30,647.94","30,848.47","30,355.79","30,418.33","30,418.33","1,661,298,600"
"Apr 19, 2018","30,532.95","30,761.47","30,451.00","30,708.44","30,708.44","2,221,670,500"
"Apr 18, 2018","30,469.95","30,487.17","29,979.40","30,284.25","30,284.25","2,001,652,800"
"Apr 17, 2018","30,354.89","30,477.79","30,012.70","30,062.75","30,062.75","1,916,884,600"
"Apr 16, 2018","30,849.72","30,849.72","30,190.75","30,315.59","30,315.59","1,827,774,700"
"Apr 13, 2018","31,076.76","31,076.76","30,707.77","30,808.38","30,808.38","1,406,304,600"
"Apr 12, 2018","31,094.11","31,094.11","30,637.14","30,831.28","30,831.28","1,754,477,200"
"Apr 11, 2018","30,761.23","31,021.12","30,723.07","30,897.71","30,897.71","2,291,863,000"
"Apr 10, 2018","30,205.09","30,806.86","30,163.09","30,728.74","30,728.74","2,270,263,700"
"Apr 09, 2018","30,104.32","30,514.80","29,909.37","30,229.58","30,229.58","1,841,272,200"
"Apr 06, 2018","29,750.24","29,980.56","29,608.33","29,844.94","29,844.94","1,698,284,100"
"Apr 04, 2018","30,244.22","30,329.08","29,518.69","29,518.69","29,518.69","1,816,082,600"
"Apr 03, 2018","29,927.88","30,269.28","29,755.36","30,180.10","30,180.10","1,908,642,500"
"Mar 29, 2018","30,154.18","30,252.95","29,819.63","30,093.38","30,093.38","2,167,328,200"
"Mar 28, 2018","30,510.38","30,637.21","30,022.53","30,022.53","30,022.53","2,209,028,300"
"Mar 27, 2018","30,985.75","30,985.75","30,738.76","30,790.83","30,790.83","2,049,855,800"
"Mar 26, 2018","30,267.07","30,548.77","29,995.16","30,548.77","30,548.77","2,317,282,800"
"Mar 23, 2018","29,930.23","30,320.31","29,930.23","30,309.29","30,309.29","3,522,395,400"
"Mar 22, 2018","31,575.93","31,686.67","31,018.44","31,071.05","31,071.05","2,103,533,300"
"Mar 21, 2018","31,811.98","31,978.14","31,381.54","31,414.52","31,414.52","2,309,098,300"
"Mar 20, 2018","31,315.42","31,576.05","31,183.40","31,549.93","31,549.93","1,746,878,600"
"Mar 19, 2018","31,370.47","31,656.30","31,244.62","31,513.76","31,513.76","1,440,844,700"
"Mar 16, 2018","31,363.03","31,564.78","31,337.45","31,501.97","31,501.97","2,345,452,800"
"Mar 15, 2018","31,181.15","31,583.38","31,121.66","31,541.10","31,541.10","1,496,758,200"
"Mar 14, 2018","31,321.79","31,453.48","31,141.85","31,435.01","31,435.01","1,707,584,900"
"Mar 13, 2018","31,570.20","31,709.99","31,461.47","31,601.45","31,601.45","2,111,965,400"
"Mar 12, 2018","31,536.30","31,607.58","31,342.48","31,594.33","31,594.33","2,173,275,800"
"Mar 09, 2018","30,858.27","30,996.21","30,840.80","30,996.21","30,996.21","1,470,749,100"
"Mar 08, 2018","30,523.68","30,724.03","30,428.61","30,654.52","30,654.52","1,529,390,000"
"Mar 07, 2018","30,323.77","30,673.08","30,117.40","30,196.92","30,196.92","2,135,337,500"
"Mar 06, 2018","30,380.96","30,620.06","30,129.80","30,510.73","30,510.73","2,270,403,000"
"Mar 05, 2018","30,524.26","30,679.47","29,852.42","29,886.39","29,886.39","2,279,546,200"
"Mar 02, 2018","30,611.10","30,670.94","30,477.95","30,583.45","30,583.45","2,955,637,100"
"Mar 01, 2018","30,476.99","31,081.68","30,453.82","31,044.25","31,044.25","2,116,269,800"
"Feb 28, 2018","31,037.41","31,061.76","30,703.90","30,844.72","30,844.72","2,407,877,200"
"Feb 27, 2018","31,790.85","31,798.98","31,141.52","31,268.66","31,268.66","2,579,124,300"
"Feb 26, 2018","31,528.29","31,567.46","31,273.95","31,498.60","31,498.60","2,025,591,300"
"Feb 23, 2018","31,289.08","31,386.81","31,149.32","31,267.17","31,267.17","1,667,179,100"
"Feb 22, 2018","31,084.45","31,195.27","30,930.10","30,965.68","30,965.68","2,391,326,700"
"Feb 21, 2018","31,050.52","31,477.85","30,885.95","31,431.89","31,431.89","1,933,845,300"
