Date,Open,High,Low,Close,Adj Close,Volume
2018-10-24,62.049999,62.549999,61.599998,61.700001,61.700001,28999255
2018-10-23,63.450001,63.450001,62.400002,62.400002,62.400002,42301510
2018-10-22,63.549999,64.400002,63.450001,64.349998,64.349998,26273240
2018-10-19,63.349998,64.099998,63.099998,63.849998,63.849998,46898041
2018-10-18,64.800003,64.800003,64.050003,64.550003,64.550003,26780608
2018-10-16,65.199997,65.400002,64.599998,64.800003,64.800003,18497061
2018-10-15,65.400002,65.449997,64.699997,64.75,64.75,39686626
2018-10-12,65.550003,66.349998,65.349998,66.050003,66.050003,39363868
2018-10-11,66.5,66.75,66.0,66.050003,66.050003,39115421
2018-10-10,67.550003,68.449997,67.550003,68.099998,68.0,22435246
2018-10-09,67.650002,67.949997,67.349998,67.650002,67.550659,22500606
2018-10-08,68.199997,68.75,68.0,68.050003,67.95008100000001,18463655
2018-10-05,69.199997,69.199997,68.449997,68.449997,68.349487,16068236
2018-10-04,68.25,68.25,67.550003,68.050003,67.95008100000001,19094289
2018-10-03,66.599998,68.199997,66.599998,67.949997,67.85022,11138127
2018-10-02,68.0,68.5,67.650002,67.75,67.650513,24924108
2018-09-28,69.699997,69.949997,68.949997,69.199997,69.098381,13210072
2018-09-27,69.300003,70.099998,69.199997,69.400002,69.298096,9122870
2018-09-26,69.25,70.199997,69.25,69.650002,69.547729,17715864
2018-09-24,68.949997,69.5,68.849998,68.949997,68.848747,12488220
2018-09-21,69.5,69.75,69.050003,69.75,69.647575,19397758
2018-09-20,68.400002,68.75,68.0,68.650002,68.549194,15168181
2018-09-19,67.550003,68.050003,67.199997,67.949997,67.85022,23174011
2018-09-18,67.199997,68.0,67.099998,67.75,67.650513,16026267
2018-09-17,67.599998,67.800003,67.349998,67.550003,67.450813,12055845
2018-09-14,67.800003,68.199997,67.400002,67.900002,67.80029300000001,19908390
2018-09-13,66.949997,67.599998,66.849998,67.550003,67.450813,28799297
2018-09-12,66.5,67.099998,66.25,66.650002,66.552132,20357426
2018-09-11,66.349998,67.0,66.300003,66.300003,66.20264399999999,17643304
2018-09-10,66.849998,66.949997,66.099998,66.349998,66.252571,28486530
2018-09-07,67.099998,67.699997,66.75,67.199997,67.101318,28973817
2018-09-06,67.650002,68.099998,67.5,67.5,67.400879,24430606
