Date,Open,High,Low,Close,Adj Close,Volume
2018-12-10,38.599998,38.599998,37.950001,38.049999,38.049999,191450
2018-12-07,39.299999,39.299999,38.400002,38.549999,38.549999,801934
2018-12-06,38.099998,38.450001,37.700001,38.450001,38.450001,988000
2018-12-05,37.400002,38.349998,37.349998,38.349998,38.349998,716597
2018-12-04,37.799999,38.099998,37.450001,37.900002,37.900002,995076
2018-12-03,37.900002,38.099998,37.25,38.099998,38.099998,1379256
2018-11-30,39.450001,39.5,37.400002,37.400002,37.400002,3329966
2018-11-29,38.700001,39.799999,38.700001,39.799999,39.799999,1101302
2018-11-28,38.900002,39.25,37.900002,38.75,38.75,861051
2018-11-27,39.799999,39.849998,38.849998,38.849998,38.849998,590602
2018-11-26,39.25,40.099998,39.25,40.0,40.0,393191
2018-11-23,39.200001,39.349998,38.900002,39.349998,39.349998,200000
2018-11-22,39.549999,39.549999,38.900002,38.950001,38.950001,257774
2018-11-21,38.0,39.299999,38.0,39.299999,39.299999,605135
2018-11-20,39.799999,39.799999,38.75,38.75,38.75,439176
2018-11-19,38.400002,39.849998,38.299999,39.700001,39.700001,744122
2018-11-16,38.75,38.75,37.900002,38.25,38.25,973829
2018-11-15,38.700001,38.700001,38.200001,38.450001,38.450001,1506800
2018-11-14,38.75,38.799999,38.25,38.450001,38.450001,1010879
2018-11-13,37.799999,38.700001,37.549999,38.5,38.5,698366
2018-11-12,37.400002,38.099998,37.400002,38.099998,38.099998,420222
2018-11-09,38.150002,38.25,37.25,37.450001,37.450001,798907
2018-11-08,39.0,39.049999,37.549999,38.450001,38.450001,413912
2018-11-07,38.049999,39.0,37.400002,38.799999,38.799999,1361421
2018-11-06,37.299999,38.299999,37.150002,38.200001,38.200001,1058718
2018-11-05,37.5,38.200001,37.099998,37.299999,37.299999,513388
2018-11-02,37.849998,38.450001,37.25,38.049999,38.049999,794438
2018-11-01,36.549999,37.700001,36.549999,37.700001,37.700001,811914
2018-10-31,36.200001,36.950001,36.200001,36.75,36.75,1055538
2018-10-30,36.900002,36.900002,36.0,36.0,36.0,520243
2018-10-29,37.099998,37.099998,36.299999,36.700001,36.700001,445598
2018-10-26,37.200001,37.299999,36.349998,36.950001,36.950001,622000
2018-10-25,37.150002,37.150002,36.549999,36.900002,36.900002,690454
2018-10-24,37.25,37.599998,37.049999,37.150002,37.150002,592151
2018-10-23,38.150002,38.150002,37.0,37.0,37.0,996776
2018-10-22,38.200001,38.349998,37.900002,38.150002,38.150002,883110
2018-10-19,38.450001,38.450001,37.5,37.799999,37.799999,1153765
2018-10-18,38.049999,38.549999,37.950001,38.5,38.5,1221725
2018-10-16,37.849998,38.099998,37.549999,38.049999,38.049999,623000
2018-10-15,37.849998,38.099998,37.25,37.700001,37.700001,539226
2018-10-12,38.049999,38.349998,37.400002,37.549999,37.549999,824338
2018-10-11,38.400002,38.5,37.549999,38.049999,38.049999,878682
2018-10-10,39.549999,40.049999,38.5,39.25,39.25,2124113
2018-10-09,39.650002,39.950001,39.200001,39.700001,39.700001,1083745
