Date,Open,High,Low,Close,Adj Close,Volume
2018-08-21,3.57,3.57,3.57,3.57,3.57,227752564
2018-08-20,3.55,3.57,3.51,3.56,3.56,226473564
2018-08-17,3.54,3.56,3.52,3.54,3.54,188357023
2018-08-16,3.5,3.57,3.49,3.52,3.52,275769630
2018-08-15,3.54,3.56,3.51,3.53,3.53,282427652
2018-08-14,3.58,3.58,3.53,3.56,3.56,243870383
2018-08-13,3.58,3.59,3.54,3.56,3.56,270620120
2018-08-10,3.65,3.66,3.6,3.62,3.62,219157328
2018-08-09,3.59,3.66,3.59,3.65,3.65,230275455
2018-08-08,3.65,3.66,3.61,3.63,3.63,215365540
2018-08-07,3.63,3.66,3.61,3.65,3.65,216157642
2018-08-06,3.62,3.66,3.6,3.61,3.61,189696153
2018-08-03,3.59,3.62,3.57,3.61,3.61,184816985
2018-08-02,3.66,3.68,3.59,3.61,3.61,307920738
2018-08-01,3.71,3.72,3.66,3.68,3.68,199801191
2018-07-31,3.67,3.7,3.66,3.68,3.68,168486023
2018-07-30,3.68,3.72,3.67,3.7,3.7,163971848
2018-07-27,3.68,3.7,3.66,3.69,3.69,190039532
2018-07-26,3.72,3.73,3.66,3.69,3.69,234388072
2018-07-25,3.72,3.73,3.68,3.69,3.69,270460990
2018-07-24,3.6,3.71,3.6,3.68,3.68,367627204
2018-07-23,3.59,3.65,3.57,3.62,3.62,313125328
2018-07-20,3.57,3.64,3.52,3.61,3.61,347506394
2018-07-19,3.61,3.61,3.56,3.56,3.56,211984563
2018-07-18,3.58,3.61,3.55,3.58,3.58,334592695
2018-07-17,3.62,3.62,3.56,3.58,3.58,310294921
2018-07-16,3.61,3.63,3.57,3.62,3.62,306970074
2018-07-13,3.69,3.69,3.62,3.63,3.63,261928758
2018-07-12,3.66,3.69,3.63,3.66,3.66,309888328
2018-07-11,3.63,3.65,3.61,3.64,3.64,371355401
2018-07-10,3.71,3.74,3.7,3.71,3.71,327048051
2018-07-09,3.7,3.75,3.68,3.69,3.69,424596186
2018-07-06,3.69,3.72,3.61,3.67,3.67,343653088
2018-07-05,3.68,3.7,3.62,3.68,3.68,292810499
2018-07-04,3.86,3.91,3.84,3.86,3.6484419999999997,460325574
2018-07-03,3.83,3.87,3.76,3.84,3.6295379999999997,684899302
2018-06-29,3.83,3.9,3.82,3.89,3.6767980000000002,359222876
2018-06-28,3.77,3.84,3.76,3.83,3.620086,405607063
2018-06-27,3.86,3.88,3.79,3.79,3.582278,506495266
2018-06-26,3.87,3.9,3.81,3.86,3.6484419999999997,479895121
2018-06-25,3.86,3.91,3.85,3.87,3.657894,437951005
2018-06-22,3.88,3.91,3.86,3.9,3.68625,526470149
2018-06-21,3.99,4.01,3.91,3.92,3.7051529999999997,384304143
2018-06-20,3.96,4.03,3.95,3.97,3.7524129999999998,429033599
2018-06-19,4.05,4.06,3.95,3.96,3.742961,787228906
2018-06-15,4.12,4.13,4.09,4.1,3.875288,346623419
2018-06-14,4.13,4.15,4.1,4.11,3.8847400000000003,347162990
2018-06-13,4.17,4.18,4.12,4.13,3.9036440000000003,287207567
2018-06-12,4.18,4.22,4.17,4.19,3.960356,163806397
2018-06-11,4.21,4.22,4.16,4.2,3.969807,214204246
2018-06-08,4.25,4.25,4.18,4.18,3.950903,216022782
2018-06-07,4.21,4.26,4.2,4.25,4.017067,311307942
2018-06-06,4.22,4.22,4.19,4.19,3.960356,166766370
2018-06-05,4.19,4.21,4.17,4.2,3.969807,237365545
2018-06-04,4.17,4.2,4.15,4.19,3.960356,279123575
2018-06-01,4.13,4.15,4.1,4.13,3.9036440000000003,540414734
2018-05-31,4.11,4.13,4.07,4.1,3.875288,484892097
2018-05-30,4.07,4.11,4.05,4.06,3.8374800000000002,474631882
