Date,Open,High,Low,Close,Adj Close,Volume
2018-08-13,6.87,6.93,6.87,6.91,6.91,148998103
2018-08-10,7.08,7.11,7.0,7.02,7.02,159497373
2018-08-09,7.0,7.14,6.97,7.09,7.09,290529697
2018-08-08,7.1,7.1,6.97,7.03,7.03,322749156
2018-08-07,7.0,7.07,6.96,7.06,7.06,240441620
2018-08-06,7.0,7.05,6.93,6.98,6.98,210997194
2018-08-03,6.9,6.97,6.84,6.95,6.95,279228506
2018-08-02,7.0,7.05,6.86,6.93,6.93,364506267
2018-08-01,7.17,7.22,7.02,7.07,7.07,279532339
2018-07-31,7.06,7.14,7.02,7.11,7.11,276853883
2018-07-30,7.05,7.18,7.05,7.12,7.12,202038697
2018-07-27,7.16,7.18,7.05,7.11,7.11,242032162
2018-07-26,7.25,7.26,7.05,7.15,7.15,280028284
2018-07-25,7.29,7.29,7.15,7.19,7.19,272901479
2018-07-24,6.94,7.2,6.93,7.14,7.14,591469102
2018-07-23,6.89,7.04,6.83,6.92,6.92,468680487
2018-07-20,6.69,6.94,6.61,6.86,6.86,524505493
2018-07-19,6.83,6.84,6.7,6.7,6.7,291155565
2018-07-18,6.85,6.92,6.77,6.78,6.78,264449454
2018-07-17,6.87,6.89,6.77,6.79,6.79,281373159
2018-07-16,6.92,7.0,6.85,6.92,6.92,227891917
2018-07-13,7.03,7.05,6.92,6.95,6.95,241877972
2018-07-12,6.83,7.05,6.82,6.95,6.95,426473645
2018-07-11,6.78,6.87,6.77,6.85,6.85,419335439
2018-07-10,6.96,7.05,6.95,6.99,6.99,277025147
2018-07-09,6.9,7.03,6.88,6.94,6.94,302893950
2018-07-06,7.13,7.28,7.06,7.15,6.804846,421525950
2018-07-05,7.05,7.21,7.03,7.12,6.776294,392735141
2018-07-04,7.1,7.19,7.03,7.05,6.709674000000001,376235821
2018-07-03,7.06,7.15,6.95,7.11,6.766777,663830389
2018-06-29,7.01,7.26,7.01,7.25,6.900019,450558398
2018-06-28,7.14,7.14,7.0,7.08,6.738225,484801714
2018-06-27,7.32,7.34,7.11,7.12,6.776294,429255610
2018-06-26,7.3,7.36,7.2,7.3,6.947605,433802737
2018-06-25,7.3,7.44,7.28,7.31,6.957122,470804764
2018-06-22,7.39,7.42,7.33,7.38,7.023744000000001,408772480
2018-06-21,7.58,7.63,7.38,7.42,7.061812,480129352
2018-06-20,7.56,7.63,7.45,7.53,7.166502,465261064
2018-06-19,7.53,7.7,7.5,7.55,7.185536999999999,659238783
2018-06-15,7.85,7.88,7.79,7.79,7.413950999999999,590344274
2018-06-14,7.9,7.94,7.85,7.87,7.490089,420736710
2018-06-13,8.01,8.04,7.95,7.96,7.5757449999999995,304506575
2018-06-12,8.02,8.13,8.0,8.06,7.6709179999999995,200255902
2018-06-11,8.09,8.1,8.02,8.06,7.6709179999999995,217285356
2018-06-08,8.25,8.25,8.05,8.08,7.689952000000001,278292795
2018-06-07,8.23,8.28,8.17,8.25,7.851746,370289926
2018-06-06,8.18,8.2,8.11,8.14,7.747056,236393257
2018-06-05,8.15,8.17,8.06,8.15,7.7565729999999995,248533811
2018-06-04,8.06,8.16,8.01,8.15,7.7565729999999995,363909713
2018-06-01,7.95,7.98,7.9,7.96,7.5757449999999995,406326839
2018-05-31,7.85,7.92,7.81,7.92,7.537675999999999,1042778204
2018-05-30,7.87,7.92,7.8,7.82,7.442503,494907643
2018-05-29,8.05,8.07,7.95,7.98,7.594778999999999,303054788
2018-05-28,8.14,8.14,8.05,8.09,7.69947,176651621
2018-05-25,8.08,8.17,8.08,8.08,7.689952000000001,240872798
2018-05-24,8.09,8.11,8.03,8.08,7.689952000000001,192995884
2018-05-23,8.22,8.22,8.05,8.05,7.6614,283508756
2018-05-21,8.21,8.32,8.18,8.18,7.785125,235285671
2018-05-18,8.15,8.22,8.1,8.17,7.775608,278111144
2018-05-17,8.38,8.38,8.16,8.16,7.766089999999999,214609649
2018-05-16,8.19,8.33,8.16,8.3,7.899332000000001,193639461
2018-05-15,8.43,8.5,8.26,8.27,7.87078,329033136
2018-05-14,8.29,8.35,8.26,8.35,7.946917999999999,319548581
2018-05-11,8.18,8.24,8.15,8.2,7.804158999999999,252939474
2018-05-10,8.13,8.17,8.05,8.1,7.708987,182096592
2018-05-09,8.04,8.1,8.02,8.09,7.69947,169434536
2018-05-08,8.0,8.11,7.97,8.07,7.680434,225080556
2018-05-07,7.99,8.03,7.92,7.98,7.594778999999999,220578116
2018-05-04,8.03,8.06,7.97,7.99,7.604296000000001,325682556
2018-05-03,8.11,8.14,8.02,8.08,7.689952000000001,304084150
2018-05-02,8.32,8.33,8.14,8.23,7.832711,236046555
2018-04-30,8.15,8.33,8.14,8.32,7.918366000000001,327959020
2018-04-27,8.15,8.15,8.0,8.08,7.689952000000001,212755644
2018-04-26,8.15,8.17,8.0,8.03,7.642365,280036411
2018-04-25,8.2,8.2,8.04,8.1,7.708987,226387660
2018-04-24,8.1,8.25,8.03,8.22,7.823194,321995774
2018-04-23,8.03,8.12,7.99,8.04,7.651883,195582236
2018-04-20,8.18,8.18,8.02,8.06,7.6709179999999995,227840100
2018-04-19,8.04,8.18,8.0,8.18,7.785125,337182880
2018-04-18,8.08,8.08,7.88,7.98,7.594778999999999,301799615
2018-04-17,7.93,8.04,7.85,7.89,7.509124000000001,335700338
2018-04-16,8.17,8.18,7.91,7.98,7.594778999999999,393746265
2018-04-13,8.23,8.24,8.05,8.17,7.775608,228629139
2018-04-12,8.22,8.22,8.03,8.12,7.728021000000001,203245824
2018-04-11,8.18,8.25,8.11,8.13,7.737538000000001,365439058
2018-04-10,7.92,8.22,7.92,8.16,7.766089999999999,457806728
2018-04-09,8.06,8.09,7.9,7.99,7.604296000000001,311587422
2018-04-06,7.9,7.99,7.85,7.93,7.547192999999999,230207450
2018-04-04,8.12,8.16,7.81,7.81,7.432986,310836582
2018-04-03,8.05,8.14,7.97,8.12,7.728021000000001,282360967
2018-03-29,8.1,8.17,7.96,8.06,7.6709179999999995,373544634
2018-03-28,8.2,8.32,8.04,8.04,7.651883,381720282
2018-03-27,8.35,8.35,8.2,8.26,7.861263,300666458
2018-03-26,8.09,8.19,7.95,8.19,7.794641,341191717
2018-03-23,7.91,8.09,7.9,8.09,7.69947,557851691
2018-03-22,8.47,8.55,8.24,8.27,7.87078,331927028
2018-03-21,8.5,8.6,8.36,8.41,8.004022,320658937
2018-03-20,8.5,8.5,8.35,8.42,8.013539,333307458
2018-03-19,8.5,8.58,8.44,8.51,8.099195,275872400
2018-03-16,8.43,8.5,8.41,8.5,8.089677,442109248
2018-03-15,8.41,8.52,8.35,8.49,8.080160000000001,276157762
2018-03-14,8.5,8.5,8.35,8.48,8.070642,407125360
2018-03-13,8.5,8.72,8.46,8.59,8.175333,523052696
2018-03-12,8.4,8.51,8.32,8.5,8.089677,551332044
2018-03-09,8.19,8.22,8.11,8.2,7.804158999999999,236188184
2018-03-08,8.2,8.2,8.05,8.1,7.708987,303070309
2018-03-07,7.98,8.25,7.97,8.02,7.632849,470385565
2018-03-06,7.93,8.06,7.83,8.02,7.632849,477478967
2018-03-05,7.95,7.98,7.75,7.78,7.404433999999999,568971276
2018-03-02,8.08,8.1,7.94,8.0,7.613814,828348660
2018-03-01,8.07,8.28,8.01,8.22,7.823194,437866880
2018-02-28,8.25,8.32,8.06,8.15,7.7565729999999995,503887155
2018-02-27,8.61,8.61,8.31,8.38,7.97547,501478452
2018-02-26,8.54,8.62,8.41,8.47,8.061126,340706853
2018-02-23,8.48,8.55,8.4,8.44,8.032574,307480597
2018-02-22,8.48,8.49,8.36,8.39,7.984988,479772102
2018-02-21,8.42,8.6,8.36,8.56,8.146780999999999,358843456
2018-02-20,8.5,8.51,8.25,8.33,7.927884,414637298
2018-02-15,8.3,8.49,8.24,8.48,8.070642,522385492
2018-02-14,7.85,8.19,7.81,8.1,7.708987,533791022
2018-02-13,7.89,7.99,7.75,7.75,7.375882000000001,468793801
2018-02-12,7.8,7.86,7.62,7.71,7.337813000000001,509941889
